mgmt_fee,0.0,0.05,0.15,0.25
0.0,0.12015312135980172,0.11658755814706034,0.10936339133790973,0.10200881352183244
0.005,0.11457609149905679,0.11120880279773648,0.10438413168645,0.09743329350215735
0.01,0.10902671881247161,0.10582744311750925,0.09934208471101003,0.09273525878674649
0.02,0.09801039919062582,0.09511319992224454,0.08923853490933209,0.0832517299578941
0.04,0.07630368000823506,0.07385300263301176,0.06888464226130031,0.06382293415943274
